run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_223013_763974,web_search,0,,1,25,6,2.151052,0.343405,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,25,7,2.088582,0.148173,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,26,0,2.436815,0.321146,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,26,1,2.255740,0.126780,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,26,2,1.733643,0.343538,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,26,3,1.829894,0.412149,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,26,4,2.565448,0.319212,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,26,5,1.780278,0.353584,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,26,6,2.684256,0.272990,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,26,7,2.249668,0.310135,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,27,0,3.216044,0.034885,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,27,1,3.083339,0.149657,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,27,2,2.336361,0.334395,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,27,3,2.080427,0.293868,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,27,4,3.588108,0.315015,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,27,5,2.708436,0.433779,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,27,6,2.626569,0.443644,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,27,7,2.497896,0.151581,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,28,0,3.135570,0.188300,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,28,1,2.369933,0.373316,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,28,2,3.417763,0.112129,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,28,3,3.448463,0.324057,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,28,4,3.214825,0.336756,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,28,5,3.041443,0.533507,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,28,6,4.198044,0.223731,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,28,7,2.502050,0.179490,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,29,0,3.527424,0.140032,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,29,1,4.168023,0.295868,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,29,2,3.100710,0.240554,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,29,3,4.134426,0.226533,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,29,4,4.163953,0.374444,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,29,5,4.135298,0.354371,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,29,6,2.856061,0.363899,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,29,7,3.937039,0.504989,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,30,0,4.989574,0.234044,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,30,1,3.722862,0.400353,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,30,2,5.290183,0.187277,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,30,3,4.555123,0.480733,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,30,4,6.512607,0.113134,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,30,5,4.460244,0.157773,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,30,6,5.393130,0.207576,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,30,7,6.875297,0.199686,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,31,0,3.973458,0.366510,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,31,1,5.652107,0.161828,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,31,2,4.734372,0.311307,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,31,3,3.761158,0.354086,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,31,4,4.885885,0.223091,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,31,5,5.517505,0.246925,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,31,6,5.074569,0.003197,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,31,7,4.525065,0.212729,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,32,0,2.481330,0.441562,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,32,1,3.131277,0.009679,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,32,2,2.298679,0.440773,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,32,3,2.095022,0.364406,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,32,4,2.134192,0.388365,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,32,5,2.348403,0.172002,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,32,6,2.283984,0.422179,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,32,7,1.700598,0.501340,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,33,0,2.219578,0.476892,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,33,1,1.999342,0.463940,1903,3182,1903,100.00,59.81
